fecha_consulta,partido,liga,hora_partido,cuota_1,casa_1,cuota_X,casa_X,cuota_2,casa_2,cuota_over25,casa_over25,cuota_under25,casa_under25
2026-05-24T09:32:17,Hellas Verona vs AS Roma,Serie A,18:45,9.88,Pinnacle,5.06,Pinnacle,1.36,Pinnacle,1.88,Pinnacle,2.03,Pinnacle
2026-05-24T09:32:17,Cremonese vs Como,Serie A,18:45,6.75,Pinnacle,4.66,Pinnacle,1.49,Pinnacle,,,,
2026-05-24T09:32:17,Lecce vs Genoa,Serie A,18:45,1.87,Pinnacle,3.45,Pinnacle,4.88,Pinnacle,,,,
2026-05-24T09:32:17,Torino vs Juventus,Serie A,18:45,6.79,Pinnacle,4.32,Pinnacle,1.52,Pinnacle,1.85,Pinnacle,2.06,Pinnacle
2026-05-24T09:32:17,Saint Etienne vs Nice,Ligue 1,18:45,2.28,Unibet,3.61,Pinnacle,3.07,Pinnacle,,,,
2026-05-24T09:32:17,LDU Quito vs Club Always Ready,Copa Libertadores,22:00,1.37,Unibet,5.26,Pinnacle,8.07,Pinnacle,,,,
2026-05-24T09:32:17,Lanus vs Mirassol,Copa Libertadores,22:00,1.76,Unibet,3.47,Pinnacle,5.4,Pinnacle,,,,
2026-05-24T09:32:17,Club Universitario de Deportes vs Deportes Tolima,Copa Libertadores,00:30,1.88,Pinnacle,3.3,Unibet,4.56,Pinnacle,,,,
2026-05-24T09:32:17,Nacional de Montevideo vs Coquimbo Unido,Copa Libertadores,00:30,1.83,Unibet,3.48,Pinnacle,4.81,Pinnacle,,,,
2026-05-24T09:32:17,Flamengo-RJ vs Cusco FC,Copa Libertadores,00:30,1.12,Unibet,9.48,Pinnacle,21.68,Pinnacle,,,,
2026-05-24T09:32:17,Estudiantes La Plata vs Independiente Medellín,Copa Libertadores,00:30,1.63,Unibet,3.72,Pinnacle,5.88,Pinnacle,,,,
2026-05-24T09:32:17,Sao Paulo vs CA Boston River,Copa Sudamericana,22:00,1.2,William Hill,7.0,Unibet,19.0,Unibet,,,,
2026-05-24T09:32:17,Palestino vs Deportivo Riestra,Copa Sudamericana,22:00,2.28,Unibet,3.12,Pinnacle,3.42,Pinnacle,,,,
2026-05-24T09:32:17,Grêmio vs Montevideo City Torque,Copa Sudamericana,22:00,1.53,Unibet,4.14,Pinnacle,6.26,Pinnacle,1.92,Unibet,1.89,Pinnacle
2026-05-24T09:32:17,Millonarios vs O'Higgins,Copa Sudamericana,22:00,1.62,William Hill,3.8,Unibet,5.75,Unibet,,,,
2026-05-24T09:32:17,Santos vs C.D. Cuenca,Copa Sudamericana,00:30,1.31,Pinnacle,5.1,Unibet,10.0,Unibet,,,,
2026-05-24T09:32:17,San Lorenzo vs Recoleta FC,Copa Sudamericana,00:30,1.37,Unibet,4.4,Pinnacle,9.5,Unibet,,,,
2026-05-24T09:32:17,Notts County vs Salford City,League Two,14:00,2.73,Pinnacle,3.15,Unibet,2.8,Unibet,,,,
2026-05-24T09:32:17,Greuther Fürth vs Rot-Weiss Essen,2. Bundesliga,18:30,1.89,Pinnacle,4.07,Pinnacle,3.63,Pinnacle,,,,
2026-05-24T09:32:17,US Catanzaro 1929 vs Monza,Serie B,18:00,2.83,Pinnacle,3.25,Unibet,2.86,Pinnacle,,,,
2026-05-24T09:32:17,Sporting Gijón vs Almería,Segunda División,16:30,3.9,Unibet,3.89,Pinnacle,1.99,Pinnacle,,,,
2026-05-24T09:32:17,Cultural Leonesa vs Burgos CF,Segunda División,16:30,3.07,Pinnacle,3.34,Pinnacle,2.55,Unibet,,,,
2026-05-24T09:32:17,SD Huesca vs CD Castellón,Segunda División,16:30,4.5,Unibet,4.19,Pinnacle,1.74,Pinnacle,,,,
2026-05-24T09:32:17,CD Mirandés vs Granada CF,Segunda División,16:30,1.51,Unibet,4.49,Pinnacle,7.19,Pinnacle,,,,
2026-05-24T09:32:17,Cádiz CF vs Leganés,Segunda División,16:30,2.67,Pinnacle,3.3,Unibet,2.95,Pinnacle,,,,
2026-05-24T09:32:17,SD Eibar vs Córdoba,Segunda División,16:30,1.68,Unibet,4.21,Pinnacle,4.91,Pinnacle,,,,
2026-05-24T09:32:17,Real Valladolid CF vs Deportivo La Coruña,Segunda División,16:30,5.04,Pinnacle,3.7,Unibet,1.75,Pinnacle,1.98,Pinnacle,1.89,Pinnacle
2026-05-24T09:32:17,Las Palmas vs Zaragoza,Segunda División,16:30,1.41,Unibet,4.99,Pinnacle,9.17,Pinnacle,,,,
2026-05-24T09:32:17,Málaga vs Real Racing Club de Santander,Segunda División,16:30,1.69,Pinnacle,4.39,Pinnacle,4.6,Unibet,,,,
2026-05-24T09:32:17,Rapid Wien vs Ried,Austria Bundesliga,15:00,2.06,Pinnacle,3.52,Pinnacle,3.55,Pinnacle,1.99,Pinnacle,1.87,Pinnacle
2026-05-24T09:32:17,Union Saint-Gilloise vs Anderlecht,Belgian First Div,16:30,1.55,Pinnacle,4.27,Pinnacle,5.69,Pinnacle,,,,
2026-05-24T09:32:17,Club Brugge vs Gent,Belgian First Div,16:30,1.64,Pinnacle,4.7,Pinnacle,4.4,Unibet,,,,
2026-05-24T09:32:17,Sint Truiden vs KV Mechelen,Belgian First Div,16:30,2.04,Pinnacle,3.99,Pinnacle,3.5,Unibet,,,,
2026-05-24T09:32:17,Remo vs Atletico Paranaense,Brasileirao,19:00,2.47,Pinnacle,3.25,Unibet,3.12,Pinnacle,,,,
2026-05-24T09:32:17,Cruzeiro vs Chapecoense,Brasileirao,19:00,1.3,William Hill,5.99,Pinnacle,10.77,Pinnacle,,,,
2026-05-24T09:32:17,Corinthians vs Atletico Mineiro,Brasileirao,21:30,1.79,Pinnacle,3.47,Pinnacle,5.29,Pinnacle,,,,
2026-05-24T09:32:17,Vasco da Gama vs Bragantino-SP,Brasileirao,23:30,1.97,Pinnacle,3.49,Pinnacle,4.17,Pinnacle,,,,
2026-05-24T09:32:17,Coritiba vs Bahia,Brasileirao,23:00,2.72,Pinnacle,3.3,Pinnacle,2.66,Pinnacle,2.07,Unibet,1.83,Pinnacle
2026-05-24T09:32:17,Atletico Goianiense vs São Bernardo,Brasileirao B,19:00,1.95,William Hill,3.3,Unibet,4.67,Pinnacle,,,,
2026-05-24T09:32:17,Clube de Regatas Brasil vs Ponte Preta,Brasileirao B,19:30,1.52,Unibet,4.26,Pinnacle,7.17,Pinnacle,2.0,Pinnacle,1.88,Unibet
2026-05-24T09:32:17,América Mineiro vs Vila Nova,Brasileirao B,21:30,2.23,Pinnacle,3.27,Pinnacle,3.52,Pinnacle,,,,
2026-05-24T09:32:17,Avai vs Goiás,Brasileirao B,22:00,2.33,Pinnacle,3.3,Unibet,3.42,Pinnacle,,,,
2026-05-24T09:32:17,Operario PR vs Criciuma,Brasileirao B,23:30,2.29,Pinnacle,3.15,Unibet,3.59,Pinnacle,,,,
2026-05-24T09:32:17,Botafogo vs Athletic Club (MG),Brasileirao B,22:00,2.08,Unibet,3.16,Pinnacle,4.0,Unibet,,,,
2026-05-24T09:32:17,River Plate vs Belgrano de Cordoba,Liga Profesional,18:30,2.22,Pinnacle,3.0,Unibet,4.3,Unibet,,,,
2026-05-24T09:32:17,Pumas vs Cruz Azul,Liga MX,01:00,3.18,Pinnacle,3.35,Pinnacle,2.4,Unibet,2.05,Pinnacle,1.86,Unibet
2026-05-24T09:32:17,Columbus Crew SC vs Atlanta United FC,MLS,21:00,1.58,Pinnacle,4.5,Unibet,6.0,Unibet,,,,
2026-05-24T09:32:17,Inter Miami CF vs Philadelphia Union,MLS,23:00,1.4,Unibet,5.77,Pinnacle,6.66,Pinnacle,,,,
2026-05-24T09:32:17,Los Angeles FC vs Seattle Sounders FC,MLS,01:15,2.03,Pinnacle,3.82,Pinnacle,3.75,Unibet,,,,
2026-05-24T09:32:17,Deportes Concepción vs Huachipato,Campeonato Chileno,16:30,2.58,Pinnacle,3.25,Unibet,3.2,Unibet,,,,
2026-05-24T09:32:17,La Serena vs Deportes Limache,Campeonato Chileno,19:00,2.59,Pinnacle,3.58,Pinnacle,2.7,Unibet,,,,
2026-05-24T09:32:17,Universidad Católica (CHI) vs Colo Colo,Campeonato Chileno,22:00,2.54,Pinnacle,3.28,Pinnacle,2.94,Pinnacle,2.04,Pinnacle,1.84,Pinnacle
2026-05-24T09:32:17,Kristiansund BK vs Viking FK,Eliteserien,16:00,6.25,Unibet,4.97,Pinnacle,1.53,Pinnacle,,,,
2026-05-24T09:32:17,IK Start vs Vålerenga,Eliteserien,12:30,2.95,Unibet,3.89,Pinnacle,2.27,Pinnacle,,,,
2026-05-24T09:32:17,Tromso vs Aalesund,Eliteserien,15:00,1.44,William Hill,4.88,Pinnacle,6.75,Unibet,,,,
2026-05-24T09:32:17,HamKam vs Lillestrom,Eliteserien,15:00,2.96,Pinnacle,3.63,Pinnacle,2.3,Pinnacle,,,,
2026-05-24T09:32:17,KFUM vs Rosenborg,Eliteserien,15:00,2.33,Unibet,3.63,Pinnacle,2.96,Pinnacle,,,,
2026-05-24T09:32:17,Sarpsborg FK vs Molde,Eliteserien,15:00,2.57,Pinnacle,3.92,Pinnacle,2.48,Pinnacle,,,,
2026-05-24T09:32:17,Sandefjord vs Fredrikstad FK,Eliteserien,17:15,1.85,Pinnacle,4.05,Pinnacle,3.79,Pinnacle,,,,
2026-05-24T09:32:17,IF Elfsborg vs BK Hacken,Allsvenskan,17:00,2.93,Pinnacle,3.37,Pinnacle,2.4,William Hill,1.84,Pinnacle,2.0,Unibet
2026-05-24T09:32:17,IFK Goteborg vs Mjällby AIF,Allsvenskan,17:00,2.88,Unibet,3.2,Unibet,2.68,Pinnacle,2.0,William Hill,1.83,Pinnacle
2026-05-24T09:32:17,Sandvikens IF vs Landskrona BoIS,Superettan,15:00,2.52,Pinnacle,3.54,Pinnacle,2.72,Pinnacle,,,,
2026-05-24T09:32:17,IFK Norrkoping vs Östers IF,Superettan,17:05,1.65,William Hill,4.35,Pinnacle,4.7,Unibet,,,,
2026-05-24T09:32:17,Örebro SK vs Helsingborgs IF,Superettan,17:00,2.27,Pinnacle,3.39,Pinnacle,3.07,Pinnacle,1.83,Pinnacle,1.96,Pinnacle
2026-05-24T09:32:17,Derry City vs Shelbourne Dublin,League of Ireland,18:45,2.47,Pinnacle,3.31,Pinnacle,2.88,Unibet,,,,
2026-05-24T09:32:17,Bohemians vs Shamrock Rovers,League of Ireland,19:00,2.42,Pinnacle,3.34,Pinnacle,3.1,Unibet,,,,
2026-05-24T09:32:17,San Antonio Spurs vs Oklahoma City Thunder,NBA,00:10,,,,,,,,,,
2026-05-24T09:32:17,Cleveland Cavaliers vs New York Knicks,NBA,00:10,,,,,,,,,,
2026-05-24T09:32:17,Olympiacos vs Real Madrid,Euroleague,18:00,,,,,,,,,,
2026-05-24T09:32:17,Toronto Blue Jays vs Pittsburgh Pirates,MLB,16:16,,,,,,,,,,
2026-05-24T09:32:17,Baltimore Orioles vs Detroit Tigers,MLB,16:36,,,,,,,,,,
2026-05-24T09:32:17,Boston Red Sox vs Minnesota Twins,MLB,17:36,,,,,,,,,,
2026-05-24T09:32:17,Philadelphia Phillies vs Cleveland Guardians,MLB,17:36,,,,,,,,,,
2026-05-24T09:32:17,New York Yankees vs Tampa Bay Rays,MLB,17:36,,,,,,,,,,
2026-05-24T09:32:17,Cincinnati Reds vs St. Louis Cardinals,MLB,17:41,,,,,,,,,,
2026-05-24T09:32:17,Miami Marlins vs New York Mets,MLB,17:41,,,,,,,,,,
2026-05-24T09:32:17,Kansas City Royals vs Seattle Mariners,MLB,18:11,,,,,,,,,,
2026-05-24T09:32:17,Milwaukee Brewers vs Los Angeles Dodgers,MLB,18:11,,,,,,,,,,
2026-05-24T09:32:17,Chicago Cubs vs Houston Astros,MLB,18:21,,,,,,,,,,
2026-05-24T09:32:17,San Francisco Giants vs Chicago White Sox,MLB,20:06,,,,,,,,,,
2026-05-24T09:32:17,Arizona Diamondbacks vs Colorado Rockies,MLB,20:11,,,,,,,,,,
2026-05-24T09:32:17,San Diego Padres vs Athletics,MLB,20:11,,,,,,,,,,
2026-05-24T09:32:17,Atlanta Braves vs Washington Nationals,MLB,20:11,,,,,,,,,,
2026-05-24T09:32:17,Baltimore Orioles vs Detroit Tigers,MLB,22:06,,,,,,,,,,
2026-05-24T09:32:17,Los Angeles Angels vs Texas Rangers,MLB,23:21,,,,,,,,,,
2026-05-24T09:32:17,Vegas Golden Knights vs Colorado Avalanche,NHL,00:20,,,,,,,,,,
2026-05-24T09:32:17,Montréal Canadiens vs Carolina Hurricanes,NHL,00:00,,,,,,,,,,
2026-05-24T09:32:17,Joao Fonseca vs Luka Pavlovic,ATP Roland Garros,14:37,,,,,,,,,,
2026-05-24T09:32:17,Alexander Blockx vs Chak Lam Coleman Wong,ATP Roland Garros,14:40,,,,,,,,,,
2026-05-24T09:32:17,Quentin Halys vs Mattia Bellucci,ATP Roland Garros,14:40,,,,,,,,,,
2026-05-24T09:32:17,Taylor Fritz vs Nishesh Basavareddy,ATP Roland Garros,14:50,,,,,,,,,,
2026-05-24T09:32:17,Hamad Medjedovic vs Yannick Hanfmann,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-24T09:32:17,Lorenzo Sonego vs Pierre-Hugues Herbert,ATP Roland Garros,15:55,,,,,,,,,,
2026-05-24T09:32:17,Hugo Dellien vs Valentin Royer,ATP Roland Garros,16:20,,,,,,,,,,
2026-05-24T09:32:17,Giovanni Mpetshi Perricard vs Novak Djokovic,ATP Roland Garros,18:15,,,,,,,,,,
2026-05-24T09:32:17,Cameron Norrie vs Adolfo Daniel Vallejo,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Alejandro Tabilo vs Kamil Majchrzak,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Alex de Minaur vs Toby Samuel,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Alexander Bublik vs Jan-Lennard Struff,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Alexander Shevchenko vs Alex Michelsen,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Alexandre Muller vs Stefanos Tsitsipas,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Arthur Rinderknech vs Jurij Rodionov,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Vit Kopriva vs Corentin Moutet,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Felix Auger-Aliassime vs Daniel Altmaier,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Ethan Quinn vs Francisco Comesana,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Jacob Fearnley vs Juan Manuel Cerundolo,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Pablo Carreno Busta vs Jiri Lehecka,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Luca Van Assche vs Patrick Kypson,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Sebastian Ofner vs Luciano Darderi,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Marton Fucsovics vs Matteo Berrettini,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Tallon Griekspoor vs Matteo Arnaldi,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Eliot Spizzirri vs Frances Tiafoe,ATP Roland Garros,10:10,,,,,,,,,,
2026-05-24T09:32:17,Thanasi Kokkinakis vs Terence Atmane,ATP Roland Garros,10:40,,,,,,,,,,
2026-05-24T09:32:17,Roberto Bautista Agut vs Brandon Nakashima,ATP Roland Garros,11:00,,,,,,,,,,
2026-05-24T09:32:17,Stan Wawrinka vs Jesper De Jong,ATP Roland Garros,11:00,,,,,,,,,,
2026-05-24T09:32:17,Emilio Nava vs Camilo Ugo Carabelli,ATP Roland Garros,11:20,,,,,,,,,,
2026-05-24T09:32:17,Aleksandar Kovacevic vs Rafael Jodar,ATP Roland Garros,11:30,,,,,,,,,,
2026-05-24T09:32:17,Jaume Munar vs Hubert Hurkacz,ATP Roland Garros,11:30,,,,,,,,,,
2026-05-24T09:32:17,Casper Ruud vs Roman Safiullin,ATP Roland Garros,11:50,,,,,,,,,,
2026-05-24T09:32:17,Ugo Humbert vs Adrian Mannarino,ATP Roland Garros,12:20,,,,,,,,,,
2026-05-24T09:32:17,Raphael Collignon vs Aleksandar Vukic,ATP Roland Garros,13:00,,,,,,,,,,
2026-05-24T09:32:17,Flavio Cobolli vs Andrea Pellegrino,ATP Roland Garros,13:00,,,,,,,,,,
2026-05-24T09:32:17,Mariano Navone vs Jenson Brooksby,ATP Roland Garros,13:00,,,,,,,,,,
2026-05-24T09:32:17,Ignacio Buse vs Andrey Rublev,ATP Roland Garros,13:30,,,,,,,,,,
2026-05-24T09:32:17,Rinky Hijikata vs Tommy Paul,ATP Roland Garros,13:30,,,,,,,,,,
2026-05-24T09:32:17,Daniel Merida Aguilar vs Ben Shelton,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-24T09:32:17,Francisco Cerundolo vs Botic van de Zandschulp,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-24T09:32:17,Wu Yibing vs Marcos Giron,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-24T09:32:17,Hugo Gaston vs Gael Monfils,ATP Roland Garros,18:15,,,,,,,,,,
2026-05-24T09:32:17,Adam Walton vs Daniil Medvedev,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Alexei Popyrin vs Zachary Svajda,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Cristian Garin vs Learner Tien,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Jaime Faria vs Denis Shapovalov,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Facundo Diaz Acosta vs Zhizhen Zhang,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Martin Landaluce vs Juan Carlos Prado Angelo,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Marin Cilic vs Moise Kouame,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Sebastian Baez vs Roman Andres Burruchaga,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Thomas Faurel vs Valentin Vacherot,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Emma Raducanu vs Solana Sierra,WTA Roland Garros,14:40,,,,,,,,,,
2026-05-24T09:32:17,Sara Bejlek vs Sloane Stephens,WTA Roland Garros,14:40,,,,,,,,,,
2026-05-24T09:32:17,Sofia Kenin vs Peyton Stearns,WTA Roland Garros,14:45,,,,,,,,,,
2026-05-24T09:32:17,Mirra Andreeva vs Fiona Ferro,WTA Roland Garros,15:30,,,,,,,,,,
2026-05-24T09:32:17,Marina Bassols Ribera vs Emiliana Arango,WTA Roland Garros,15:50,,,,,,,,,,
2026-05-24T09:32:17,Clara Tauson vs Daria Snigur,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-24T09:32:17,Iva Jović vs Alexandra Eala,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Anhelina Kalinina vs Diane Parry,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Ann Li vs Shuai Zhang,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Anna Kalinskaya vs Lois Boisson,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Aryna Sabalenka vs Jessica Bouzas Maneiro,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Coco Gauff vs Taylor Townsend,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Susan Bandecchi vs Cristina Bucsa,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Daria Kasatkina vs Zeynep Sonmez,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Jasmine Paolini vs Dayana Yastremska,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Emma Navarro vs Janice Tjen,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Hanne Vandewinkel vs Madison Keys,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Kimberly Birrell vs Jessica Pegula,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Liudmila Samsonova vs Jil Teichmann,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Simona Waltert vs Katerina Siniakova,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Ksenia Efremova vs Sorana Cirstea,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Linda Noskova vs Maria Sakkari,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Maja Chwalinska vs Qinwen Zheng,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Julia Grabher vs Rebecca Sramkova,WTA Roland Garros,10:10,,,,,,,,,,
2026-05-24T09:32:17,Elina Svitolina vs Anna Bondár,WTA Roland Garros,10:40,,,,,,,,,,
2026-05-24T09:32:17,Petra Marcinko vs Eva Lys,WTA Roland Garros,11:00,,,,,,,,,,
2026-05-24T09:32:17,Maya Joint vs Anastasia Potapova,WTA Roland Garros,11:30,,,,,,,,,,
2026-05-24T09:32:17,Tatjana Maria vs Elise Mertens,WTA Roland Garros,11:30,,,,,,,,,,
2026-05-24T09:32:17,Kaitlin Quevedo vs Leolia Jeanjean,WTA Roland Garros,11:50,,,,,,,,,,
2026-05-24T09:32:17,Veronika Erjavec vs Elena Rybakina,WTA Roland Garros,12:00,,,,,,,,,,
2026-05-24T09:32:17,Akasha Urhobo vs Katie Boulter,WTA Roland Garros,12:20,,,,,,,,,,
2026-05-24T09:32:17,Tiantsoa Sarah Rajaonah vs Amanda Anisimova,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-24T09:32:17,Guo Hanyu vs McCartney Kessler,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-24T09:32:17,Panna Udvardy vs Viktorija Golubic,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-24T09:32:17,Jelena Ostapenko vs Ella Seidel,WTA Roland Garros,14:00,,,,,,,,,,
2026-05-24T09:32:17,Talia Gibson vs Yulia Putintseva,WTA Roland Garros,14:00,,,,,,,,,,
2026-05-24T09:32:17,Alycia Parks vs Leylah Fernandez,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-24T09:32:17,Anastasia Zakharova vs Karolina Muchova,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-24T09:32:17,Diana Shnaider vs Renata Zarazua,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-24T09:32:17,Maria Camila Osorio Serrano vs Ekaterina Alexandrova,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-24T09:32:17,Kamilla Rakhimova vs Jaqueline Cristian,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-24T09:32:17,Donna Vekic vs Alice Tubello,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Alina Korneeva vs Elisabetta Cocciaretto,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Antonia Ruzic vs Ashlyn Krueger,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Claire Liu vs Moyuka Uchijima,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Dalma Galfi vs Mayar Sherif,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Elena Pridankina vs Oleksandra Oliynykova,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Linda Fruhvirtova vs Elsa Jacquemot,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Laura Siegemund vs Naomi Osaka,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-24T09:32:17,Louisville Kings vs Dallas Renegades,UFL,20:00,,,,,,,,,,
2026-05-24T09:32:17,Houston Gamblers vs St. Louis Battlehawks,UFL,23:00,,,,,,,,,,
2026-05-25T09:33:20,SC Paderborn vs VfL Wolfsburg,Bundesliga,18:30,3.57,Pinnacle,3.46,Pinnacle,2.15,Pinnacle,2.04,Pinnacle,1.85,Pinnacle
2026-05-25T09:33:20,Saint Etienne vs Nice,Ligue 1,18:45,2.24,Pinnacle,3.58,Pinnacle,3.08,Pinnacle,,,,
2026-05-25T09:33:20,LDU Quito vs Club Always Ready,Copa Libertadores,22:00,1.36,William Hill,5.23,Pinnacle,8.01,Pinnacle,,,,
2026-05-25T09:33:20,Lanus vs Mirassol,Copa Libertadores,22:00,1.81,Pinnacle,3.45,Unibet,5.03,Pinnacle,,,,
2026-05-25T09:33:20,Club Universitario de Deportes vs Deportes Tolima,Copa Libertadores,00:30,1.95,Pinnacle,3.3,Unibet,4.5,Unibet,,,,
2026-05-25T09:33:20,Nacional de Montevideo vs Coquimbo Unido,Copa Libertadores,00:30,1.8,William Hill,3.45,Pinnacle,4.9,Unibet,,,,
2026-05-25T09:33:20,Flamengo-RJ vs Cusco FC,Copa Libertadores,00:30,1.1,William Hill,10.94,Pinnacle,26.0,Unibet,,,,
2026-05-25T09:33:20,Estudiantes La Plata vs Independiente Medellín,Copa Libertadores,00:30,1.61,Pinnacle,3.72,Pinnacle,5.88,Pinnacle,,,,
2026-05-25T09:33:20,Independiente del Valle vs Rosario Central,Copa Libertadores,22:00,1.91,Pinnacle,3.55,Unibet,4.5,Unibet,,,,
2026-05-25T09:33:20,Libertad Asuncion vs UCV FC,Copa Libertadores,22:00,1.4,Pinnacle,5.0,Unibet,8.5,Unibet,,,,
2026-05-25T09:33:20,Club Bolívar vs Independiente Rivadavia,Copa Libertadores,00:30,2.45,Pinnacle,3.52,Pinnacle,2.88,Unibet,,,,
2026-05-25T09:33:20,Corinthians-SP vs Platense,Copa Libertadores,00:30,1.7,Unibet,3.45,Pinnacle,5.61,Pinnacle,,,,
2026-05-25T09:33:20,Fluminense-RJ vs Deportivo La Guaira,Copa Libertadores,00:30,1.14,William Hill,8.72,Pinnacle,23.0,Unibet,,,,
2026-05-25T09:33:20,Peñarol Montevideo vs Independiente Santa Fe,Copa Libertadores,00:30,1.88,Pinnacle,3.4,Unibet,4.7,Unibet,,,,
2026-05-25T09:33:20,Sao Paulo vs CA Boston River,Copa Sudamericana,22:00,1.18,William Hill,7.0,Unibet,18.0,Unibet,,,,
2026-05-25T09:33:20,Palestino vs Deportivo Riestra,Copa Sudamericana,22:00,2.32,Pinnacle,3.15,Pinnacle,3.35,Unibet,,,,
2026-05-25T09:33:20,Grêmio vs Montevideo City Torque,Copa Sudamericana,22:00,1.5,William Hill,4.14,Pinnacle,6.5,Unibet,1.91,William Hill,1.9,Pinnacle
2026-05-25T09:33:20,Millonarios vs O'Higgins,Copa Sudamericana,22:00,1.65,William Hill,3.8,Unibet,5.8,Unibet,,,,
2026-05-25T09:33:20,Santos vs C.D. Cuenca,Copa Sudamericana,00:30,1.34,Pinnacle,4.9,Unibet,9.5,Unibet,1.81,Pinnacle,2.06,Unibet
2026-05-25T09:33:20,San Lorenzo vs Recoleta FC,Copa Sudamericana,00:30,1.36,William Hill,4.5,Unibet,9.5,Unibet,,,,
2026-05-25T09:33:20,Olimpia Asunción vs Audax Italiano,Copa Sudamericana,22:00,1.66,Unibet,3.95,Pinnacle,5.17,Pinnacle,1.86,Unibet,1.99,Pinnacle
2026-05-25T09:33:20,Vasco da Gama vs Barracas Central,Copa Sudamericana,22:00,1.37,Unibet,4.96,Pinnacle,8.5,William Hill,,,,
